Product_Name,Selling_Price,Original_Price,Specs,Ratings
Vu 163 cm (65 inch) Ultra HD (4K) Curved LED Smart Android Based TV,"₹1,10,199","₹1,55,000",Operating System: Android BasedUltra HD (4K) 3840 x 2160 PixelsLaunch Year: 20161 Year Vu Domestic Warranty,3.9
SAMSUNG New D Series Brighter Crystal Vision Pro (2024 Edition) 138 cm (55 inch) Ultra HD (4K) LED Sma...,"₹44,990","₹66,900",Operating System: TizenUltra HD (4K) 3840 x 2160 PixelsLaunch Year: 20242 Year Warranty (1 Year Standard Warranty + 1 Year additional warranty on Panel),4.3
Mi X Series 108 cm (43 inch) Ultra HD (4K) LED Smart Google TV with 4K Dolby Vision | HDR 10 | Dolby A...,"₹24,999","₹42,999",Operating System: Google TVUltra HD (4K) 3840 x 2160 PixelsLaunch Year: 20231 Year Warranty on Product and 2 Years Warranty on Panel,4.3
LG 139 cm (55 inch) OLED Ultra HD (4K) Smart WebOS TV,"₹1,19,990","₹2,19,990",Operating System: WebOSUltra HD (4K) 3840 x 2160 PixelsLaunch Year: 20221 Year LG India Comprehensive Warranty and Additional 1 Year Warranty is Applicable on Panel and Module from the Date of Purchase,5
Mi 4X 125.7 cm (50 inch) Ultra HD (4K) LED Smart Android TV,"₹34,999",,Operating System: AndroidUltra HD (4K) 3840 x 2160 PixelsLaunch Year: 20191 Year on Product and 1 Additional Year for Panel,4.4
LG 122.2 cm (55 inch) OLED Ultra HD (4K) Smart WebOS TV,"₹1,25,990","₹2,19,900",Operating System: WebOSUltra HD (4K) 3840 x 2160 PixelsLaunch Year: 20221 Year Standard Manufacturer Warranty from LG,4.4
SAMSUNG Neo QLED 125 cm (50 inch) QLED Ultra HD (4K) Smart Tizen TV,"₹84,999","₹1,19,990",Operating System: TizenUltra HD (4K) 3840 x 2160 PixelsLaunch Year: 20211 Year Warranty on Product and 1 Year Additional on Panel,4.6
KODAK 108 cm (43 inch) Full HD LED Smart Linux TV 2024 Edition with 30W Sound Output & Bezel-Less Desi...,"₹14,999","₹22,999",Operating System: LinuxFull HD 1920 x 1080 PixelsLaunch Year: 20241 Year Warranty on Product and 6 Months Warranty on Accessories,4.3
SAMSUNG New D Series Brighter Crystal Vivid (2024 Edition) 138 cm (55 inch) Ultra HD (4K) LED Smart Ti...,"₹43,990","₹64,900",Operating System: TizenUltra HD (4K) 3840 x 2160 PixelsLaunch Year: 20242 Year Warranty (1 Year Standard Warranty + 1 Year additional warranty on Panel),4.3
SAMSUNG 8 138 mm (55 inch) Ultra HD (4K) LED Smart Tizen TV,"₹51,990","₹86,900",Operating System: TizenUltra HD (4K) 3840 x 2160 PixelsLaunch Year: 20211 Year Comprehensive Warranty on the Product,4.5
SAMSUNG 125 cm (50 inch) Ultra HD (4K) LED Smart Tizen TV 2024 Edition,"₹51,000","₹64,900",Operating System: TizenUltra HD (4K) 3840 x 2160 PixelsLaunch Year: 20242 Year Warranty (1 Year Standard Warranty + 1 Year additional warranty on Panel),
LG 123 cm (49 inch) Ultra HD (4K) LED Smart WebOS TV,"₹68,900","₹68,990",Operating System: WebOSUltra HD (4K) 3840 x 2160 PixelsLaunch Year: 20181 Year LG India Comprehensive Warranty on Product and Additional 1 Year Warranty is Applicable on Panel/Module Only,4.5
SAMSUNG 7 138 cm (55 inch) Ultra HD (4K) LED Smart Tizen TV,"₹49,990","₹70,990",Operating System: TizenUltra HD (4K) 3840 x 2160 PixelsLaunch Year: 20221 Year Comprehensive Warranty on Product and 1 Year Additional Warranty on Panel,
"Acer Advanced I Series 102 cm (40 inch) Full HD LED Smart Google TV with 1.5GB RAM, 16GB Storage, 30W ...","₹17,499","₹29,999",Operating System: Google TVFull HD 1080 x 1920 PixelsLaunch Year: 20231 Year Comprehensive Warranty from the Date of Purchase,4.3
"Acer Advanced I Series 127 cm (50 inch) Ultra HD (4K) LED Smart Google TV with Dolby Vision-Atmos, 36W...","₹27,999","₹49,999",Operating System: Google TVUltra HD (4K) 3840 x 2160 PixelsLaunch Year: 20231 Year Comprehensive Warranty from the Date of Purchase,4.3
SAMSUNG Neo QLED 163 cm (65 inch) QLED Ultra HD (4K) Smart Tizen TV,"₹1,69,990","₹2,49,990",Operating System: TizenUltra HD (4K) 3840 x 2160 PixelsLaunch Year: 20231 Year Comprehensive Warranty on Product and 1 Year Additional Warranty on Panel provided by the brand from the date of purchase,5
SAMSUNG 108 cm (43 inch) Full HD LED Smart Tizen TV,"₹33,999","₹47,473",Operating System: TizenFull HD 1920 x 1080 PixelsLaunch Year: 20201 Year Comprehensive Warranty on Product and 1 Year Additional on Panel,5
SONY Bravia 2 138.8 cm (55 inch) Ultra HD (4K) LED Smart Google TV 2024 Edition,"₹60,990","₹99,900",Operating System: Google TVUltra HD (4K) 3840 x 2160 PixelsLaunch Year: 20241 Year Warranty,4.7
SAMSUNG 8 108 cm (43 inch) Ultra HD (4K) LED Smart Tizen TV,"₹39,990","₹54,900",Operating System: TizenUltra HD (4K) 3840 x 2160 PixelsLaunch Year: 20211 Year Comprehensive Warranty on the Product,4.1
SAMSUNG 123 cm (49 inch) Ultra HD (4K) LED Smart Tizen TV,"₹1,16,899","₹1,36,500",Operating System: TizenUltra HD (4K) 3840 x 2160 PixelsLaunch Year: 20161 Year Standard Warranty and 1 Year Warranty on Panel,4.4
SAMSUNG 163 cm (65 inch) Ultra HD (4K) LED Smart Tizen TV,"₹74,990","₹1,37,900",Operating System: TizenUltra HD (4K) 3840 x 2160 PixelsLaunch Year: 20221 Year Comprehensive Warranty on Product and 1 Year Additional on Panel,
SAMSUNG Neo QLED 163 cm (65 inch) QLED Ultra HD (4K) Smart Tizen TV,"₹1,89,990","₹2,79,990",Operating System: TizenUltra HD (4K) 3840 x 2160 PixelsLaunch Year: 20231 Year Comprehensive Warranty on Product and 1 Year Additional Warranty on Panel provided by the brand from the date of purchase,4.5
SAMSUNG 138 cm (55 inch) Ultra HD (4K) LED Smart Tizen TV,"₹52,990","₹89,400",Operating System: TizenUltra HD (4K) 3840 x 2160 PixelsLaunch Year: 20221 Year Comprehensive Warranty on Product and 1 Year Additional on Panel,3.6
TOSHIBA C350LP 139 cm (55 inch) Ultra HD (4K) LED Smart Google TV with Dolby Vision Atmos and REGZA En...,"₹38,668","₹54,990",Operating System: Google TVUltra HD (4K) 3840 x 2160 PixelsLaunch Year: 20222 Years Warranty on Product and Panel,4.3
Sansui 109 cm (43 inch) Full HD LED Smart Google TV with Dolby Sound Quality,"₹23,990","₹39,900",Operating System: Google TVFull HD 1920x1080 PixelsLaunch Year: 20231 Year Comprehensive Warranty on Product Coverage and an Additional 1 Year Panel on AndroidandGoogle TV's,4.6
SAMSUNG 8 163 cm (65 inch) Ultra HD (4K) LED Smart Tizen TV,"₹69,990","₹1,35,900",Operating System: TizenUltra HD (4K) 3840 x 2160 PixelsLaunch Year: 20211 Year Comprehensive Warranty on the Product,
SAMSUNG 189 cm (75 inch) Ultra HD (4K) LED Smart Tizen TV with TIZEN,"₹1,28,990","₹1,82,900",Operating System: TizenUltra HD (4K) 3840 x 2160 PixelsLaunch Year: 20231 Year Manufaturer Warranty on the Product,
SONY Bravia 108 cm (43 inch) Ultra HD (4K) LED Smart Google TV,"₹57,990","₹82,990",Operating System: Google TVUltra HD (4K) 3840 x 2160 PixelsLaunch Year: 20211 Year Comprehensive Warranty by the manufacture from the date of purchase | Contact Brand toll free number for assistance and provide product's model name and seller's details mentioned on your invoice The service center will allot you a convenient slot for the service,4.7
SONY Bravia 163.9 cm (65 inch) Ultra HD (4K) LED Smart Android TV,"₹94,990","₹1,64,900",Operating System: AndroidUltra HD (4K) 3840 x 2160 PixelsLaunch Year: 20221 Year Comprehensive Warranty by the manufacture from the date of purchase | Contact Brand toll free number for assistance and provide product's model name and seller's details mentioned on your invoice The service center will allot you a convenient slot for the service,4.6
SAMSUNG Series 6 163 cm (65 inch) Ultra HD (4K) LED Smart Tizen TV,"₹2,41,199","₹2,94,900",Operating System: TizenUltra HD (4K) 3840 x 2160 PixelsLaunch Year: 20171 Year Warranty on the Product,
SAMSUNG 7 125 cm (50 inch) Ultra HD (4K) LED Smart Tizen TV,"₹49,490","₹69,900",Operating System: TizenUltra HD (4K) 3840 x 2160 PixelsLaunch Year: 20211 Year Comprehensive Warranty on the Product,4.9
TCL P2MUS 163.8 cm (65 inch) Ultra HD (4K) LED Smart Android Based TV,"₹75,899","₹1,49,900",Operating System: Android BasedUltra HD (4K) 3840 x 2160 PixelsLaunch Year: 201818 Months Warranty on the Product,4
SONY 139 cm (55 inch) Ultra HD (4K) LED Smart Android Based TV,"₹94,147","₹1,29,990",Operating System: Android BasedUltra HD (4K) 3840 x 2160 PixelsLaunch Year: 20201 Year Comprehensive Warranty by the manufacture from the date of purchase | Contact Brand toll free number for assistance and provide product's model name and seller's details mentioned on your invoice The service center will allot you a convenient slot for the service,4.8
"Acer Advanced I Series 102 cm (40 inch) Full HD LED Smart Google TV with 1.5GB RAM, 16GB Storage, 30W ...","₹17,499","₹29,999",Operating System: Google TVFull HD 1080 x 1920 PixelsLaunch Year: 20231 Year Comprehensive Warranty from the Date of Purchase,4.3
"Acer Advanced I Series 127 cm (50 inch) Ultra HD (4K) LED Smart Google TV with Dolby Vision-Atmos, 36W...","₹27,999","₹49,999",Operating System: Google TVUltra HD (4K) 3840 x 2160 PixelsLaunch Year: 20231 Year Comprehensive Warranty from the Date of Purchase,4.3
CANDY 139 cm (55 inch) QLED Ultra HD (4K) Smart Google TV With Dolby Atmos & Dolby Vision,"₹41,990","₹55,990",Operating System: Google TVUltra HD (4K) 3840 x 2160 PixelsLaunch Year: 20232 Years Warranty,4.3
SAMSUNG 7 163 cm (65 inch) Ultra HD (4K) LED Smart Tizen TV,"₹69,990","₹1,15,990",Operating System: TizenUltra HD (4K) 3840 x 2160 PixelsLaunch Year: 20211 Year Comprehensive Warranty on the Product,
SONY Bravia 2 138.8 cm (55 inch) Ultra HD (4K) LED Smart Google TV 2024 Edition,"₹60,990","₹99,900",Operating System: Google TVUltra HD (4K) 3840 x 2160 PixelsLaunch Year: 20241 Year Warranty,4.7
SONY Bravia 139 cm (55 inch) Ultra HD (4K) LED Smart Android TV,"₹84,990","₹1,49,990",Operating System: AndroidUltra HD (4K) 3840 x 2160 PixelsLaunch Year: 20221 Year Comprehensive Warranty by the manufacture from the date of purchase | Contact Brand toll free number for assistance and provide product's model name and seller's details mentioned on your invoice The service center will allot you a convenient slot for the service,
SAMSUNG Q80BAKL 163 cm (65 inch) QLED Ultra HD (4K) Smart Tizen TV,"₹1,39,990","₹2,45,900",Operating System: TizenUltra HD (4K) 3840 x 2160 PixelsLaunch Year: 20221 Year Comprehensive Warranty on Product and 1 Year Additional on Panel,
SAMSUNG 163 cm (65 inch) Ultra HD (4K) LED Smart Tizen TV 2024 Edition,"₹79,000","₹98,900",Operating System: TizenUltra HD (4K) 3840 x 2160 PixelsLaunch Year: 20242 Year Warranty (1 Year Standard Warranty + 1 Year additional warranty on Panel),
LG 164 cm (65 inch) Ultra HD (4K) LED Smart WebOS TV,"₹74,990","₹1,29,990",Operating System: WebOSUltra HD (4K) 3840 x 2160 PixelsLaunch Year: 20211 Year Product Warranty Applicable,4.5
BPL 109 cm (43 inch) Full HD LED Smart Linux TV 2024 Edition,"₹21,989","₹30,990",Operating System: LinuxFull HD 1920x1080 PixelsLaunch Year: 2024Warranty takes care of any manufacturing defect or breakdown of product during warranty period.,
Vu 108 cm (43 inch) Ultra HD (4K) LED Smart WebOS TV 2024 Edition with 3 Years Warranty,"₹27,990","₹35,000",Operating System: WebOSUltra HD (4K) 3840 x 2160 PixelsLaunch Year: 20243 Years Warranty,
LG 139 cm (55 inch) Ultra HD (4K) LED Smart WebOS TV,"₹64,990","₹1,00,990",Operating System: WebOSUltra HD (4K) 3840 x 2160 PixelsLaunch Year: 20221 Year LG India Comprehensive Warranty and Additional 1 Year Warranty is Applicable on Panel/Module from the Date of Purchase,
SAMSUNG Series 8 163 cm (65 inch) Ultra HD (4K) LED Smart Tizen TV,"₹1,91,699","₹2,69,900",Operating System: TizenUltra HD (4K) 3840 x 2160 PixelsLaunch Year: 20181 Year Comprehensive Warranty on Product and 1 Year Additional Warranty on Panel from Samsung,
LG 139.7 cm (55 inch) Ultra HD (4K) LED Smart WebOS TV,"₹52,095","₹94,990",Operating System: WebOSUltra HD (4K) 3840 x 2160 PixelsLaunch Year: 20211 Year LG India Comprehensive Warranty and Additional 1 Year Warranty is Applicable on Panel/Module from the Date of Purchase,4.9
SAMSUNG 8 138 cm (55 inch) QLED Ultra HD (4K) Smart Tizen TV,"₹84,990","₹1,69,990",Operating System: TizenUltra HD (4K) 3840 x 2160 PixelsLaunch Year: 20211 Year Comprehensive Warranty on Product and 1 Year Additional on Panel,
SAMSUNG Neo QLED 163 cm (65 inch) QLED Ultra HD (4K) Smart Tizen TV,"₹2,19,990","₹3,29,900",Operating System: TizenUltra HD (4K) 3840 x 2160 PixelsLaunch Year: 20231 Year Comprehensive Warranty on Product and 1 Year Additional Warranty on Panel provided by the brand from the date of purchase,
SAMSUNG Q70BAKL 138 cm (55 inch) QLED Ultra HD (4K) Smart Tizen TV,"₹79,990","₹1,38,990",Operating System: TizenUltra HD (4K) 3840 x 2160 PixelsLaunch Year: 20221 Year Comprehensive Warranty on Product and 1 Year Additional on Panel,
SONY Bravia 164 cm (65 inch) Ultra HD (4K) LED Smart Google TV,"₹1,39,990","₹2,39,900",Operating System: Google TVUltra HD (4K) 3840 x 2160 PixelsLaunch Year: 20211 Year Comprehensive Warranty by the manufacture from the date of purchase | Contact Brand toll free number for assistance and provide product's model name and seller's details mentioned on your invoice The service center will allot you a convenient slot for the service,
LG 109.22 cm (43 inch) Ultra HD (4K) LED Smart WebOS TV,"₹36,990","₹59,990",Operating System: WebOSUltra HD (4K) 3840 x 2160 PixelsLaunch Year: 20211 Year LG India Comprehensive Warranty on Product and Additional 1 Year Warranty is applicable on Panel/Module,4.6
SAMSUNG Q80BAKL 138 cm (55 inch) QLED Ultra HD (4K) Smart Tizen TV,"₹84,990","₹1,61,900",Operating System: TizenUltra HD (4K) 3840 x 2160 PixelsLaunch Year: 20221 Year Comprehensive Warranty on Product and 1 Year Additional on Panel,
LG UHD 190 cm (75 inch) Ultra HD (4K) LED Smart WebOS TV,"₹1,19,990","₹2,69,900",Operating System: WebOSUltra HD (4K) 3840 x 2160 PixelsLaunch Year: 20201 Year LG India Comprehensive Warranty and additional 1 Year Warranty is applicable on Panel/Module from the date of purchase,
SAMSUNG 165 cm (65 inch) QLED Ultra HD (4K) Smart Tizen TV,"₹1,09,990","₹2,29,990",Operating System: TizenUltra HD (4K) 3840 x 2160 PixelsLaunch Year: 20201 Year Comprehensive Warranty on Product and 1 Year Additional Warranty on Panel,
Sansui 101.6 cm (40 inch) Full HD LED Smart TV with Zen Panel Dolby Audio,"₹19,990","₹34,990",Full HD 1920 x 1080 PixelsLaunch Year: 20231 year comprehensive warranty and 1 year additional on the panel.,
SAMSUNG QN85BAKL 163 cm (65 inch) QLED Ultra HD (4K) Smart Tizen TV,"₹1,74,399","₹2,79,900",Operating System: TizenUltra HD (4K) 3840 x 2160 PixelsLaunch Year: 20221 Year Comprehensive Warranty on Product and 1 Year Additional on Panel,
SAMSUNG New D Series Brighter Crystal Vision Pro (2024 Edition) 108 cm (43 inch) Ultra HD (4K) LED Sma...,"₹30,990","₹46,900",Operating System: TizenUltra HD (4K) 3840 x 2160 PixelsLaunch Year: 20242 Year Warranty (1 Year Standard Warranty + 1 Year additional warranty on Panel),4.3
Thomson FA Series 106 cm (42 inch) Full HD LED Smart Android TV with Dolby Digital Plus & Android 11,"₹15,499","₹28,499",Operating System: AndroidFull HD 1080 x 1920 PixelsLaunch Year: 20231 Year Warranty on Product and 6 Months Warranty on Accessories,4.3
SAMSUNG 139 cm (55 inch) QLED Ultra HD (4K) Smart Tizen TV,"₹68,970","₹1,34,900",Operating System: TizenUltra HD (4K) 3840 x 2160 PixelsLaunch Year: 20201 Year Comprehensive Manufacturer Warranty on Product and 1 Year Additional Warranty on Panel,4.6
"Acer XL Series 178 cm (70 inch) Ultra HD (4K) LED Smart Android TV with Android 11, 24W Dolby Audio, M...","₹64,990","₹78,990",Operating System: AndroidUltra HD (4K) 3840 x 2160 PixelsLaunch Year: 20233 Years Warranty on the Product,4.3
TCL P616 139 cm (55 inch) Ultra HD (4K) LED Smart Android TV with Google Assistant | HDR 10 | AI-IN | ...,"₹45,990","₹75,990",Operating System: AndroidUltra HD (4K) 3840 x 2160 PixelsLaunch Year: 20222 Years Warranty on Product,4.7
SAMSUNG 7 163 cm (65 inch) Ultra HD (4K) LED Smart Tizen TV,"₹69,990","₹1,15,990",Operating System: TizenUltra HD (4K) 3840 x 2160 PixelsLaunch Year: 20211 Year Comprehensive Warranty on the Product,
Mi A series 108 cm (43 inch) Full HD LED Smart Google TV with FHD | Dolby Audio | DTS : HD | DTS Virtu...,"₹22,999","₹35,999",Operating System: Google TVFull HD 1920 x 1080 PixelsLaunch Year: 20231 Year Warranty on Product and 2 Years Warranty on Panel,4.3
SAMSUNG New D Series Brighter Crystal Vivid (2024 Edition) 108 cm (43 inch) Ultra HD (4K) LED Smart Ti...,"₹29,490","₹44,900",Operating System: TizenUltra HD (4K) 3840 x 2160 PixelsLaunch Year: 20242 Year Warranty (1 Year Standard Warranty + 1 Year additional warranty on Panel),4.3
SAMSUNG Q80BAKL 163 cm (65 inch) QLED Ultra HD (4K) Smart Tizen TV,"₹1,39,990","₹2,45,900",Operating System: TizenUltra HD (4K) 3840 x 2160 PixelsLaunch Year: 20221 Year Comprehensive Warranty on Product and 1 Year Additional on Panel,
SAMSUNG 163 cm (65 inch) Ultra HD (4K) LED Smart Tizen TV 2024 Edition,"₹79,000","₹98,900",Operating System: TizenUltra HD (4K) 3840 x 2160 PixelsLaunch Year: 20242 Year Warranty (1 Year Standard Warranty + 1 Year additional warranty on Panel),
Mi X Pro 138 cm (55 inch) Ultra HD (4K) LED Smart Google TV with 4K Dolby Vision IQ | HDR10+ | Dolby A...,"₹47,999","₹69,999",Operating System: Google TVUltra HD (4K) 3840 x 2160 PixelsLaunch Year: 20231 Year Warranty on Product and 2 Years Warranty on Panel,4.3
Mi A Series 108 cm (43 inch) Full HD LED Smart Google TV 2024 Edition,"₹22,999","₹35,999",Operating System: Google TVFull HD 1920 x 1080 PixelsLaunch Year: 20241 year comprehensive warranty on product and 1 year additional on Panel provided by the brand from the date of purchase,4.3
SONY Bravia 139 cm (55 inch) Ultra HD (4K) LED Smart Android TV,"₹84,990","₹1,49,990",Operating System: AndroidUltra HD (4K) 3840 x 2160 PixelsLaunch Year: 20221 Year Comprehensive Warranty by the manufacture from the date of purchase | Contact Brand toll free number for assistance and provide product's model name and seller's details mentioned on your invoice The service center will allot you a convenient slot for the service,
SAMSUNG 6 163 cm (65 inch) QLED Ultra HD (4K) Smart Tizen TV,"₹1,04,990","₹2,09,990",Operating System: TizenUltra HD (4K) 3840 x 2160 PixelsLaunch Year: 20211 Year Comprehensive Warranty on Product and 1 Year Additional on Panel,
LG 164 cm (65 inch) Ultra HD (4K) LED Smart WebOS TV,"₹74,990","₹1,29,990",Operating System: WebOSUltra HD (4K) 3840 x 2160 PixelsLaunch Year: 20211 Year Product Warranty Applicable,4.5
BPL 109 cm (43 inch) Full HD LED Smart Linux TV 2024 Edition,"₹21,989","₹30,990",Operating System: LinuxFull HD 1920x1080 PixelsLaunch Year: 2024Warranty takes care of any manufacturing defect or breakdown of product during warranty period.,
SAMSUNG New D Series Brighter Crystal Vision Pro (2024 Edition) 138 cm (55 inch) Ultra HD (4K) LED Sma...,"₹44,990","₹66,900",Operating System: TizenUltra HD (4K) 3840 x 2160 PixelsLaunch Year: 20242 Year Warranty (1 Year Standard Warranty + 1 Year additional warranty on Panel),4.3
Mi X Series 108 cm (43 inch) Ultra HD (4K) LED Smart Google TV with 4K Dolby Vision | HDR 10 | Dolby A...,"₹24,999","₹42,999",Operating System: Google TVUltra HD (4K) 3840 x 2160 PixelsLaunch Year: 20231 Year Warranty on Product and 2 Years Warranty on Panel,4.3
SONY Bravia 215 cm (85 inch) Ultra HD (4K) LED Smart Android TV,"₹3,09,990","₹5,99,990",Operating System: AndroidUltra HD (4K) 3840 x 2160 PixelsLaunch Year: 20221 Year Manufaturer Warranty on the Product,
LG Nanocell 139 cm (55 inch) Ultra HD (4K) LED Smart WebOS TV,"₹1,04,199","₹1,66,990",Operating System: WebOSUltra HD (4K) 3840 x 2160 PixelsLaunch Year: 20201 Year LG India Comprehensive Warranty and Additional 1 Year Warranty is applicable on Panel/Module from the date of purchase,4.7
KODAK 108 cm (43 inch) Full HD LED Smart Linux TV 2024 Edition with 30W Sound Output & Bezel-Less Desi...,"₹14,999","₹22,999",Operating System: LinuxFull HD 1920 x 1080 PixelsLaunch Year: 20241 Year Warranty on Product and 6 Months Warranty on Accessories,4.3
SAMSUNG New D Series Brighter Crystal Vivid (2024 Edition) 138 cm (55 inch) Ultra HD (4K) LED Smart Ti...,"₹43,990","₹64,900",Operating System: TizenUltra HD (4K) 3840 x 2160 PixelsLaunch Year: 20242 Year Warranty (1 Year Standard Warranty + 1 Year additional warranty on Panel),4.3
Haier 108 cm (43 inch) Ultra HD (4K) LED Smart Google TV with Bezel-less Design Google Assistant -Voic...,"₹30,990","₹32,160",Operating System: Google TVUltra HD (4K) 3840 x 2160 PixelsLaunch Year: 20231 Year Warranty on the Product,4
LG 139.7 cm (55 inch) Ultra HD (4K) LED Smart WebOS TV,"₹52,095","₹94,990",Operating System: WebOSUltra HD (4K) 3840 x 2160 PixelsLaunch Year: 20211 Year LG India Comprehensive Warranty and Additional 1 Year Warranty is Applicable on Panel/Module from the Date of Purchase,4.9
LG 139.7 cm (55 inch) Ultra HD (4K) LED Smart WebOS TV,"₹49,990","₹84,990",Operating System: WebOSUltra HD (4K) 3840 x 2160 PixelsLaunch Year: 20201 Year Warranty on the Product,
LG 108 cm (43 inch) Full HD LED Smart WebOS TV,"₹46,649","₹58,900",Operating System: WebOSFull HD 1920 x 1080 PixelsLaunch Year: 20161 Year LG India Comprehensive Warranty on Product and Additional 1 Year Warranty is applicable on Panel/Module,4.3
SAMSUNG New D Series Brighter Crystal Vision Pro (2024 Edition) 108 cm (43 inch) Ultra HD (4K) LED Sma...,"₹30,990","₹46,900",Operating System: TizenUltra HD (4K) 3840 x 2160 PixelsLaunch Year: 20242 Year Warranty (1 Year Standard Warranty + 1 Year additional warranty on Panel),4.3
Thomson FA Series 106 cm (42 inch) Full HD LED Smart Android TV with Dolby Digital Plus & Android 11,"₹15,499","₹28,499",Operating System: AndroidFull HD 1080 x 1920 PixelsLaunch Year: 20231 Year Warranty on Product and 6 Months Warranty on Accessories,4.3
TCL P615 108 cm (43 inch) Ultra HD (4K) LED Smart TV with Dolby Audio,"₹26,900","₹51,990",Ultra HD (4K) 3840 x 2160 PixelsLaunch Year: 20202 Years Warranty on Product,4.4
LG 177 cm (70 inch) Ultra HD (4K) LED Smart WebOS TV,"₹93,990","₹1,64,990",Operating System: WebOSUltra HD (4K) 3840 x 2160 PixelsLaunch Year: 20221 Year Standard Manufacturer Warranty,
Mi A series 108 cm (43 inch) Full HD LED Smart Google TV with FHD | Dolby Audio | DTS : HD | DTS Virtu...,"₹22,999","₹35,999",Operating System: Google TVFull HD 1920 x 1080 PixelsLaunch Year: 20231 Year Warranty on Product and 2 Years Warranty on Panel,4.3
SAMSUNG New D Series Brighter Crystal Vivid (2024 Edition) 108 cm (43 inch) Ultra HD (4K) LED Smart Ti...,"₹29,490","₹44,900",Operating System: TizenUltra HD (4K) 3840 x 2160 PixelsLaunch Year: 20242 Year Warranty (1 Year Standard Warranty + 1 Year additional warranty on Panel),4.3
"Haier 109 cm (43 inch) QLED Ultra HD (4K) Smart Google TV Dolby Vision, Metal Bezel-Less and 2024 mode...","₹39,990","₹60,990",Operating System: Google TVUltra HD (4K) 3840*2160 PixelsLaunch Year: 20242 Year Warranty on the Product,
SAMSUNG 138 cm (55 inch) QLED Ultra HD (4K) Smart Tizen TV,"₹1,19,990","₹2,11,900",Operating System: TizenUltra HD (4K) 3840 x 2160 PixelsLaunch Year: 20211 Year Comprehensive Warranty on Product and 1 Year Additional on Panel,4.6
LG 139 cm (55 inch) Ultra HD (4K) LED Smart WebOS TV,"₹59,990","₹71,990",Operating System: WebOSUltra HD (4K) 3840 x 2160 PixelsLaunch Year: 20223 Years Warranty on the Product provided by the manufacture from the date of purchase,4
LG 164 cm (65 inch) Ultra HD (4K) LED Smart WebOS TV,"₹84,990","₹1,29,990",Operating System: WebOSUltra HD (4K) 3840 x 2160 PixelsLaunch Year: 20221 Year LG India Comprehensive Warranty and Additional 1 Year Warranty is Applicable on Panel/Module from the Date of Purchase,
Mi X Pro 138 cm (55 inch) Ultra HD (4K) LED Smart Google TV with 4K Dolby Vision IQ | HDR10+ | Dolby A...,"₹47,999","₹69,999",Operating System: Google TVUltra HD (4K) 3840 x 2160 PixelsLaunch Year: 20231 Year Warranty on Product and 2 Years Warranty on Panel,4.3
Mi A Series 108 cm (43 inch) Full HD LED Smart Google TV 2024 Edition,"₹22,999","₹35,999",Operating System: Google TVFull HD 1920 x 1080 PixelsLaunch Year: 20241 year comprehensive warranty on product and 1 year additional on Panel provided by the brand from the date of purchase,4.3
LG 190.5 cm (75 inch) Ultra HD (4K) LED Smart WebOS TV with LG Content Store,"₹1,19,990","₹2,79,990",Operating System: WebOSUltra HD (4K) 3840 x 2160 PixelsLaunch Year: 20211 Year LG India Comprehensive Warranty on Product and Additional 1 Year Warranty is applicable on Panel/Module,
LG Nanocell 164 cm (65 inch) Ultra HD (4K) LED Smart WebOS TV,"₹1,39,990","₹2,54,990",Operating System: WebOSUltra HD (4K) 3840 x 2160 PixelsLaunch Year: 20201 Year LG India Comprehensive Warranty and Additional 1 Year Warranty is applicable on Panel/Module from the date of purchase,3.3
SAMSUNG New D Series Brighter Crystal Vision Pro (2024 Edition) 138 cm (55 inch) Ultra HD (4K) LED Sma...,"₹44,990","₹66,900",Operating System: TizenUltra HD (4K) 3840 x 2160 PixelsLaunch Year: 20242 Year Warranty (1 Year Standard Warranty + 1 Year additional warranty on Panel),4.3
Mi X Series 108 cm (43 inch) Ultra HD (4K) LED Smart Google TV with 4K Dolby Vision | HDR 10 | Dolby A...,"₹24,999","₹42,999",Operating System: Google TVUltra HD (4K) 3840 x 2160 PixelsLaunch Year: 20231 Year Warranty on Product and 2 Years Warranty on Panel,4.3
SAMSUNG 190 cm (75 inch) Ultra HD (4K) LED Smart Tizen TV,"₹1,33,990","₹2,39,900",Operating System: TizenUltra HD (4K) 3840 x 2160 PixelsLaunch Year: 20221 Year Comprehensive Warranty on Product and 1 Year Additional on Panel,
SAMSUNG Q60RAK 163 cm (65 inch) QLED Ultra HD (4K) Smart Tizen TV,"₹1,78,999","₹2,19,900",Operating System: TizenUltra HD (4K) 3840 x 2160 PixelsLaunch Year: 20191 Year Comprehensive Warranty on Product and 1 Year Additional Warranty on Panel from Samsung,
SONY Bravia 164 cm (65 inch) OLED Ultra HD (4K) Smart TV,"₹2,29,990","₹3,49,990",Ultra HD (4K) 3840 x 2160 PixelsLaunch Year: 20221 Year Warranty on the Product,
BPL 139 cm (55 inch) QLED Ultra HD (4K) Smart Google TV,"₹47,999","₹99,900",Operating System: Google TVUltra HD (4K) 3840 x 2160 PixelsLaunch Year: 20232 Years Comprehensive Warranty on Product,
KODAK 108 cm (43 inch) Full HD LED Smart Linux TV 2024 Edition with 30W Sound Output & Bezel-Less Desi...,"₹14,999","₹22,999",Operating System: LinuxFull HD 1920 x 1080 PixelsLaunch Year: 20241 Year Warranty on Product and 6 Months Warranty on Accessories,4.3
